id,cuisine,ingredients
30299,american,"['tomatoes', 'pepper', 'onion', 'cornbread', 'sauce', 'cake', 'chicken', 'slaw']"
30728,italian,"['pesto', 'pepper', 'salt', 'linguine', 'cheese']"
27675,american,"['salt', 'sugar', 'buttermilk', 'vanilla', 'peaches', 'flour', 'cinnamon', 'eggs']"
17564,greek,"['oil', 'seasoning', 'lemon', 'mayonaise']"
38276,indian,"['peas', 'chicken', 'carrots', 'pepper', 'oil', 'salt', 'onion', 'rice', 'lime', 'milk', 'curry', 'flour', 'cilantro']"
36433,thai,"['cilantro', 'shrimp', 'lime', 'sauce']"
24521,mexican,"['orange', 'steak', 'garlic', 'onion', 'salt', 'sauce', 'cumin', 'lime', 'beer', 'oil', 'flour']"
27464,french,"['wine', 'tomatoes', 'pepper', 'garlic', 'onions', 'sugar', 'salt', 'sausages', 'duck', 'thyme', 'chicken', 'beans', 'bacon']"
43248,spanish,"['saffron', 'oil', 'onion', 'salt', 'parsley', 'rice', 'thyme', 'chicken', 'shiitake']"
31455,american,"['pepper', 'onion', 'milk', 'butter', 'chicken', 'flour']"
15892,chinese,"['chicken', 'broccoli', 'carrots', 'onions', 'peanuts', 'salt', 'garlic', 'sauce', 'honey', 'lime', 'rice', 'ginger', 'butter', 'oil', 'beansprouts', 'cilantro']"
29700,italian,"['basil', 'seasoning', 'tomatoes', 'lemon', 'quinoa', 'vinaigrette', 'pepper', 'garlic', 'salt', 'water', 'cheese', 'honey', 'oil', 'arugula', 'zucchini']"
30452,american,"['gravy', 'pepper', 'salt', 'onion', 'buttermilk', 'cheese', 'oil', 'flour', 'biscuits']"
4479,british,"['salt', 'cream', 'florets', 'cauliflower']"
41080,indian,"['tomatoes', 'turmeric', 'florets', 'chickpeas', 'liquid', 'serrano', 'juice', 'onion', 'cumin', 'lime', 'oil', 'cauliflower', 'potatoes', 'pepper', 'salt', 'water', 'rice', 'ginger', 'masa', 'cilantro']"
16648,french,"['spinach', 'pepper', 'salt', 'cheese', 'chicken', 'ham']"
45640,mexican,"['tequila', 'salt', 'ice', 'lime']"
26179,chinese,"['garlic', 'sugar', 'sauce', 'shrimp', 'water', 'rice', 'lime', 'ginger', 'edamame', 'oil', 'cabbage', 'corn']"
32468,british,"['tangerine', 'orange', 'salt', 'sugar', 'sauce', 'cream', 'kumquats', 'soda', 'flour', 'eggs']"
35618,mexican,"['potatoes', 'tomatoes', 'pepper', 'onions', 'salt', 'garlic', 'cumin', 'oil', 'beef']"
36768,mexican,"['tomatoes', 'pepper', 'garlic', 'onions', 'oil', 'salt', 'rice', 'chicken', 'corn', 'beans', 'flour', 'cilantro']"
25122,mexican,"['seasoning', 'wheat', 'onions', 'lettuce', 'salsa', 'cream', 'cheese', 'beans']"
8883,italian,"['seasoning', 'noodles', 'garlic', 'sauce', 'cheese', 'beef']"
15936,american,"['bread', 'okra', 'pecans', 'salami', 'mustard']"
1821,indian,"['chicken', 'leaves', 'garlic', 'salt', 'onion', 'water', 'tumeric', 'chili', 'milk', 'ginger', 'oil', 'clove', 'cardamom', 'cinnamon']"
34276,american,"['crawfish', 'seasoning', 'pepper', 'crust', 'onions', 'salt', 'sauce', 'mayonaise', 'cheese', 'garlic', 'butter']"
12745,chinese,"['chicken', 'garlic', 'celery', 'salt', 'sauce', 'ice', 'chili', 'rice', 'oil']"
30157,british,"['pecans', 'yolk', 'salt', 'sugar', 'cream', 'extract', 'buttermilk', 'soda', 'molasses', 'flour']"
31315,indian,"['potatoes', 'ketchup', 'pepper', 'onions', 'salt', 'rice', 'lime', 'mango', 'corn', 'cilantro']"
40261,spanish,"['sage', 'peas', 'tomatoes', 'pepper', 'garlic', 'onions', 'oil', 'water', 'salt', 'rice', 'thyme', 'chicken']"
7455,thai,"['basil', 'watercress', 'mussels', 'oil', 'garlic', 'sugar', 'sauce', 'scallions', 'lime', 'milk', 'curry']"
3664,mexican,"['tortillas', 'oil', 'salt', 'cheese', 'chicken', 'cilantro']"
13780,mexican,"['turkey', 'tomatoes', 'quinoa', 'onions', 'garlic', 'salsa', 'water', 'cheese', 'cream', 'guacamole', 'corn', 'beans']"
42740,mexican,"['tomatoes', 'tequila', 'oil', 'pepper', 'garlic', 'honey', 'lime', 'chicken', 'corn', 'avocado', 'flour']"
2719,mexican,"['onions', 'pepper', 'salt', 'cheese', 'cumin', 'chicken', 'flour']"
5857,greek,"['wine', 'tomatoes', 'pepper', 'onions', 'salt', 'garlic', 'shrimp', 'cheese', 'parsley', 'oil']"
7710,italian,"['basil', 'asparagus', 'pepper', 'salt', 'onion', 'mushrooms', 'cream', 'cheese', 'stock', 'oil', 'pinenuts']"
3853,chinese,"['oil', 'lettuce', 'salt', 'sauce', 'water', 'scallions', 'rice', 'ginger', 'chicken', 'pinenuts']"
23977,chinese,"['red', 'pepper', 'pork', 'sauce', 'ice', 'honey']"
40915,french,"['margarine', 'onions', 'pepper', 'salt', 'milk', 'nutmeg', 'flour']"
46286,italian,"['wine', 'tomatoes', 'lemon', 'carrots', 'onions', 'garlic', 'salt', 'celery', 'parsley', 'olives', 'rosemary', 'oil', 'veal']"
37126,thai,"['chicken', 'pepper', 'garlic', 'chile', 'sauce', 'honey', 'butter', 'oil', 'flour']"
21263,italian,"['basil', 'tomatoes', 'prosciutto', 'wheat', 'sauce']"
12093,japanese,"['coleslaw', 'pepper', 'celery', 'onion', 'salt', 'sauce', 'pork', 'onions', 'rice', 'thyme', 'chicken', 'miso', 'sake']"
23462,indian,"['potatoes', 'peas', 'cilantro', 'tomatoes', 'coriander', 'pepper', 'garlic', 'onion', 'salt', 'water', 'masa', 'tumeric', 'cumin', 'ginger', 'oil', 'meat']"
14210,italian,"['chocolate', 'sugar', 'cream', 'milk', 'butter', 'Nutella', 'eggs']"
4785,chinese,"['salt', 'sugar', 'vanilla', 'flour']"
47374,american,"['sage', 'tomatoes', 'pepper', 'onions', 'onion', 'salt', 'shrimp', 'shallots', 'cream', 'garlic', 'parsley', 'stock', 'paprika', 'butter', 'oil', 'grits']"
24565,american,"['vinegar', 'carrots', 'lemon', 'pepper', 'celery', 'onion', 'onions', 'sauce', 'buttermilk', 'mayonaise', 'salt', 'chili', 'sugar', 'mustard', 'cabbage', 'horseradish']"
2102,mexican,"['tomatoes', 'onion', 'salt', 'chili', 'oil']"
5642,spanish,"['brine', 'orange', 'juice', 'pepper', 'salt', 'sugar', 'sauce', 'lime', 'olives']"
41160,british,"['chocolate', 'jam', 'almonds', 'raspberries', 'sugar', 'cream', 'extract', 'water', 'biscuits']"
28606,italian,"['orange', 'pepper', 'salt', 'cheese', 'stock', 'thyme', 'orzo']"
12492,thai,"['garlic', 'chile', 'sauce', 'sugar', 'shrimp', 'papaya', 'lime']"
33212,mexican,['cream']
48489,mexican,"['tomatoes', 'pepper', 'garlic', 'salt', 'onion', 'lime', 'avocado']"
3248,mexican,"['oregano', 'steak', 'pepper', 'garlic', 'salt', 'paprika', 'sauce', 'chili', 'lime', 'cumin', 'oil', 'vinegar']"
39729,american,"['salt', 'buttermilk', 'butter', 'soda', 'bacon', 'corn', 'eggs']"
2906,american,"['vinegar', 'juice', 'pepper', 'sauce']"
1997,spanish,"['chayotes', 'wine', 'rum', 'coffee', 'pepper', 'garlic', 'salt', 'mushrooms', 'onion', 'rice', 'beef', 'taro', 'capers']"
9696,american,"['rum', 'pepper', 'salt', 'macaroni', 'cheese', 'milk', 'nutmeg', 'mustard', 'flour']"
331,american,"['potatoes', 'pepper', 'garlic', 'salt', 'celery', 'mayonaise', 'relish', 'mustard', 'eggs']"
14544,italian,"['wine', 'lemon', 'juice', 'pepper', 'garlic', 'salt', 'clams', 'linguine', 'parsley', 'butter']"
8397,japanese,"['mustard', 'ketchup', 'sauce']"
43164,chinese,"['peas', 'broccoli', 'oil', 'noodles', 'garlic', 'sauce', 'scallions', 'ginger', 'chicken', 'shiitake']"
41871,greek,"['watercress', 'dill', 'mint', 'pepper', 'lettuce', 'salt', 'nuts', 'scallions', 'oil', 'vinegar', 'fennel', 'borage', 'arugula']"
11459,japanese,"['lemon', 'mushrooms', 'shrimp', 'sauce', 'mirin', 'scallions', 'chicken', 'eggs']"
43487,chinese,"['pepper', 'onions', 'pork', 'sugar', 'water', 'oil', 'sauce', 'salt', 'ginger', 'sherry', 'chicken', 'corn', 'eggs']"
15819,chinese,"['pepper', 'peanuts', 'onions', 'sugar', 'sauce', 'oil', 'water', 'garlic', 'sherry', 'ginger', 'chicken', 'vinegar', 'corn']"
14809,american,"['turkey', 'tomatoes', 'carrots', 'onions', 'garlic', 'thyme', 'butter']"
33970,american,"['rum', 'salt', 'sugar', 'sauce', 'cream', 'apples', 'nutmeg', 'cinnamon']"
13212,british,"['potatoes', 'peas', 'tomatoes', 'vinegar', 'pepper', 'garlic', 'salt', 'onion', 'mushrooms', 'cheese', 'thyme', 'round', 'beef', 'flour']"
38709,italian,"['fusilli', 'mint', 'pepper', 'salt', 'cheese', 'edamame', 'ricotta']"
25501,greek,"['wine', 'lemon', 'orange', 'steak', 'pepper', 'garlic', 'salt', 'olives', 'fennel', 'couscous']"
47178,american,"['lemon', 'pepper', 'salt', 'sauce', 'mayonaise', 'parsley', 'fil', 'butter', 'mustard', 'chives']"
27979,chinese,"['orange', 'jam', 'cloves', 'onions', 'pepper', 'sugar', 'sauce', 'honey', 'parsley', 'duck', 'ginger', 'chutney', 'nutmeg', 'vinegar', 'cinnamon']"
29504,mexican,"['chicken', 'tomatillos', 'pepper', 'garlic', 'salt', 'onion', 'onions', 'cheese', 'chili', 'lime', 'honey', 'cumin', 'stock', 'oil', 'flour', 'cilantro', 'crema']"
2398,italian,"['basil', 'oregano', 'sage', 'pepper', 'garlic', 'salt', 'sauce', 'cheese', 'parsley', 'pepperoni', 'oil', 'rotini']"
24697,mexican,"['oregano', 'tomatillos', 'chiles', 'pork', 'salt', 'garlic', 'water']"
44909,american,"['basil', 'tomatoes', 'onions', 'garlic', 'sugar', 'sauce', 'cream', 'buttermilk', 'thyme', 'oil', 'corn', 'flour', 'eggs']"
11916,mexican,"['pepper', 'pork', 'salt', 'sugar', 'sauce', 'garlic', 'cumin', 'chili']"
38854,thai,"['tamarind', 'pepper', 'peanuts', 'garlic', 'onions', 'sauce', 'shrimp', 'oil', 'tofu', 'sugar', 'lime', 'rice', 'beansprouts', 'chicken', 'eggs']"
47249,mexican,"['oregano', 'tomatillos', 'oil', 'garlic', 'onion', 'salt', 'water', 'pepitas', 'chili', 'lime', 'stock', 'cumin', 'chicken', 'avocado', 'hominy', 'cilantro']"
33113,american,"['sage', 'leaves', 'rib', 'onions', 'pepper', 'garlic', 'salt', 'sauce', 'oil', 'fil', 'thyme', 'chicken', 'flour']"
37327,italian,"['basil', 'wheat', 'salt', 'sugar', 'water', 'cheese', 'sauce', 'parsley', 'yeast', 'oil', 'herbs', 'greens', 'flour', 'pinenuts']"
26596,american,"['pepper', 'celery', 'salt', 'oil', 'buttermilk', 'chicken', 'flour']"
22126,mexican,"['tomatillos', 'pepper', 'pork', 'salt', 'onions', 'garlic', 'fennel', 'epazote', 'parsley', 'masa', 'beef', 'beans', 'serrano', 'cilantro']"
32938,thai,"['carrots', 'pepper', 'onions', 'sugar', 'sauce', 'nuts', 'shrimp', 'beansprouts', 'lime', 'rice', 'cilantro']"
47284,italian,"['tomatoes', 'yolk', 'pepper', 'garlic', 'eggplant', 'salt', 'water', 'cheese', 'noodles', 'oil', 'ricotta', 'nutmeg']"
6364,mexican,"['potatoes', 'peas', 'tomatoes', 'cheese', 'oil', 'corn', 'flour']"
22238,mexican,"['chipotle', 'onions', 'garlic', 'salt', 'lime', 'vinegar', 'beef', 'clove', 'flour']"
25625,american,"['peas', 'seasoning', 'pepper', 'celery', 'pork', 'garlic', 'onion', 'salt', 'ham']"
13476,french,"['pepper', 'shallots', 'salt', 'oil', 'parsley', 'chicken', 'vinegar']"
38692,greek,"['lemon', 'cloves', 'almonds', 'salt', 'sugar', 'water', 'honey', 'vanilla', 'phyllo', 'cinnamon']"
14563,american,"['salt', 'buttermilk', 'soda', 'bacon', 'corn', 'eggs']"
25082,british,"['salt', 'sugar', 'water', 'cornmeal', 'yeast', 'milk', 'soda', 'flour']"
36065,italian,"['salt', 'gnocchi', 'leaves', 'cheese']"
15555,italian,"['rum', 'garlic', 'paprika', 'water', 'cheese', 'oil', 'veal', 'eggs']"
30702,american,"['basil', 'pepper', 'garlic', 'onion', 'salt', 'paprika', 'thyme']"
1323,american,"['rum', 'salt', 'sugar', 'cheese', 'extract', 'vanilla', 'milk', 'soda', 'butter', 'flour', 'eggs']"
41117,italian,"['lemon', 'almonds', 'garlic', 'salt', 'chili', 'oil', 'cilantro']"
29815,american,"['okra', 'tomatoes', 'pepper', 'garlic', 'salt', 'onion', 'water', 'corn', 'bacon']"
41127,mexican,"['asparagus', 'pepper', 'salt', 'cheese', 'mayonaise', 'oil', 'flour']"
46221,chinese,"['chicken', 'broccoli', 'pepper', 'sauce', 'rice', 'oil']"
22490,mexican,"['tomatoes', 'chili', 'rice', 'cumin', 'beans', 'cilantro']"
19741,american,"['tomatoes', 'pepper', 'garlic', 'onion', 'salt', 'water', 'corn', 'paprika', 'sugar', 'chili', 'lime', 'milk', 'sauce', 'grits', 'oil', 'greens', 'beans', 'cilantro']"
38974,mexican,"['chocolate', 'tomatoes', 'orange', 'coriander', 'pepper', 'garlic', 'oil', 'onions', 'cinnamon', 'stock', 'thyme', 'chicken', 'raisins', 'seeds']"
40339,british,"['potatoes', 'salt', 'milk', 'flour', 'eggs']"
28095,italian,"['chicken', 'lemon', 'pepper', 'salt', 'cheese', 'parsley', 'stock', 'butter', 'oil', 'flour', 'capers']"
45742,mexican,"['tomatoes', 'onions', 'salsa', 'cheese', 'cream', 'guacamole', 'beans']"
4281,american,"['brandy', 'rum', 'yolk', 'whiskey', 'sugar', 'cream', 'milk']"
5986,chinese,"['broccoli', 'orange', 'onions', 'dressing', 'pepper', 'chicken', 'zucchini']"
23076,french,"['onions', 'pepper', 'salt', 'water', 'cheese', 'cream', 'parsley', 'milk', 'butter', 'mustard', 'flour', 'ham', 'eggs']"
12998,spanish,"['wine', 'oil', 'panko', 'salt', 'parsley', 'milk', 'butter', 'nutmeg', 'flour', 'ham', 'eggs']"
45502,italian,"['orange', 'lemon', 'yolk', 'almonds', 'salt', 'sugar', 'water', 'yeast', 'vanilla', 'butter', 'raisins', 'flour', 'eggs']"
43654,american,"['rum', 'onions', 'garlic', 'pepper', 'sugar', 'paprika', 'sauce', 'salt', 'chili', 'stock', 'cumin', 'ginger', 'mustard', 'jack', 'cinnamon']"
41006,mexican,"['rolls', 'sugar', 'cheese', 'vanilla', 'butter', 'cinnamon']"
41847,italian,"['bread', 'pepper', 'garlic', 'salt', 'sauce', 'mascarpone', 'cheese', 'olives', 'oil']"
10648,american,"['okra', 'pepper', 'salt', 'cornmeal', 'oil', 'eggs']"
10214,mexican,"['tomatoes', 'onions', 'garlic', 'salt', 'water', 'beer', 'chili']"
41732,italian,"['spinach', 'pepper', 'garlic', 'salt', 'noodles', 'sauce', 'cheese']"
15773,indian,"['bread', 'lentils', 'coriander', 'sugar', 'cream', 'lime', 'curry']"
37294,italian,"['seasoning', 'spinach', 'dough', 'sauce', 'cheese', 'oil', 'beef']"
28268,greek,"['oregano', 'seasoning', 'base', 'juice', 'onions', 'garlic', 'cheese', 'parsley', 'stock', 'chicken', 'beans']"
32459,thai,"['onions', 'shallots', 'peanuts', 'tofu', 'chillies', 'sauce', 'cucumber', 'peas', 'garlic', 'oil', 'chicken', 'tamarind', 'pepper', 'salt', 'sugar', 'water', 'lemongrass', 'beansprouts', 'ginger', 'cilantro']"
48448,korean,"['sprouts', 'spinach', 'pepper', 'onions', 'dressing', 'sugar', 'chile', 'sauce', 'garlic', 'noodles', 'oil', 'vinegar', 'seeds']"
43441,american,"['tomatoes', 'pepper', 'panko', 'salt', 'cornmeal', 'milk', 'oil', 'aioli', 'flour', 'eggs']"
34334,italian,"['tomatoes', 'pepper', 'salt', 'onion', 'cheese', 'parsley', 'olives', 'oil', 'pasta']"
45680,mexican,"['oregano', 'tomatoes', 'pepper', 'garlic', 'onion', 'chile', 'sauce', 'pork', 'salt', 'cumin', 'stock', 'oil']"
10671,spanish,"['tomatoes', 'lemon', 'baguette', 'pepper', 'garlic', 'salt', 'onion', 'water', 'parsley', 'cucumber', 'oil', 'vinegar']"
2227,mexican,"['turkey', 'seasoning', 'spinach', 'beans', 'salsa', 'garlic', 'onions', 'sauce', 'corn', 'pasta']"
26756,indian,"['yoghurt', 'tomatoes', 'leaves', 'pepper', 'garlic', 'paneer', 'sugar', 'salt', 'onion', 'anise', 'tumeric', 'ajwain', 'fenugreek', 'cumin', 'oil', 'clove', 'cardamom']"
30717,chinese,"['sprouts', 'rib', 'wheat', 'pepper', 'garlic', 'anise', 'sugar', 'sauce', 'water', 'scallions', 'rice', 'ginger', 'chicken', 'greens', 'chenpi', 'cilantro']"
26744,indian,"['rum', 'coriander', 'fillets', 'garlic', 'salt', 'chile', 'tumeric', 'cumin', 'milk', 'ginger', 'oil', 'cilantro']"
38316,greek,"['potatoes', 'oregano', 'tomatoes', 'lemon', 'lamb', 'garlic', 'kalamata', 'oil']"
43501,mexican,"['oregano', 'chuck', 'cloves', 'chipotle', 'pepper', 'garlic', 'oil', 'salt', 'cumin', 'lime', 'chicken', 'vinegar']"
12964,italian,"['celery', 'beef', 'flour', 'wine', 'tomatoes', 'carrots', 'arrowroot', 'berries', 'thyme', 'rosemary', 'butter', 'leaves', 'onion', 'mushrooms', 'chicken', 'pepper', 'salt', 'water', 'parsley']"
36095,american,"['seasoning', 'onions', 'pepper', 'garlic', 'celery', 'water', 'sausages', 'rice', 'chicken', 'beans']"
46437,mexican,"['vinegar', 'tomatoes', 'cheese', 'oregano', 'garlic', 'onion', 'lettuce', 'paprika', 'cumin', 'chicken', 'oil', 'potatoes', 'tortillas', 'chipotle', 'pepper', 'salsa', 'salt', 'water', 'cilantro']"
7346,american,"['peas', 'okra', 'pepper', 'salt', 'water', 'oil']"
14410,american,"['bread', 'chocolate', 'sugar', 'cream', 'milk', 'vanilla', 'eggs']"
26026,indian,"['curry', 'yolk', 'pepper', 'panko', 'scallops', 'salt', 'onions', 'mayonaise', 'oil', 'mustard', 'cilantro']"
49544,american,"['rum', 'fillets', 'pepper', 'salt', 'sauce', 'flour', 'eggs']"
7333,japanese,"['batter', 'salt', 'sugar', 'water', 'sauce', 'mayonaise', 'mirin', 'shrimp', 'Sriracha', 'rice']"
3634,korean,"['potatoes', 'carrots', 'rib', 'dates', 'onions', 'garlic', 'chestnuts', 'sauce', 'sugar', 'water', 'mushrooms', 'rice', 'oil', 'corn']"
39877,chinese,"['carrots', 'onions', 'garlic', 'salt', 'oil', 'sauce', 'pepper', 'Sriracha', 'rice', 'chicken', 'eggs']"
43913,italian,"['tomatoes', 'spinach', 'carrots', 'onions', 'garlic', 'pepper', 'salt', 'celery', 'oil', 'beef', 'ziti', 'ricotta']"
7219,british,"['shortening', 'salt', 'sugar', 'milk', 'soda', 'raisins', 'flour', 'seeds']"
32729,mexican,"['tomatoes', 'pepper', 'onions', 'water', 'cheese', 'cream', 'beef']"
24127,italian,"['turkey', 'basil', 'wine', 'tomatoes', 'oregano', 'carrots', 'onions', 'garlic', 'noodles', 'cheese', 'milk', 'oil', 'fennel']"
14941,chinese,"['orange', 'coleslaw', 'pepper', 'pork', 'onion', 'garlic', 'water', 'sauce', 'ice', 'honey', 'lime', 'ginger', 'oil', 'flour', 'seeds']"
31309,thai,"['lemon', 'onions', 'peanuts', 'garlic', 'sugar', 'sauce', 'prawns', 'beansprouts', 'rice', 'oil', 'chives', 'eggs']"
27454,american,"['pepper', 'onions', 'water', 'sausages', 'rice', 'beans']"
21830,indian,"['salt', 'sugar', 'water', 'oil', 'flour']"
43144,italian,"['basil', 'spinach', 'pepper', 'garlic', 'cheese', 'olives', 'oil', 'walnuts', 'pinenuts']"
29998,italian,"['wine', 'pepper', 'garlic', 'salt', 'pork', 'oil', 'fennel']"
2904,american,"['okra', 'pepper', 'salt', 'mayonaise', 'ham', 'eggs']"
36921,italian,"['pancetta', 'asparagus', 'pepper', 'garlic', 'salt', 'water', 'cheese', 'yeast', 'thyme', 'flour']"
47087,japanese,"['sweetener', 'garlic', 'noodles', 'mushrooms', 'water', 'sauce', 'scallions', 'rice', 'ginger', 'liquid', 'chicken']"
23009,mexican,"['bread', 'oregano', 'tomatoes', 'carrots', 'pepper', 'garlic', 'salt', 'salsa', 'paprika', 'onions', 'chili', 'cumin', 'corn', 'beans', 'meat', 'cinnamon', 'zucchini']"
32458,indian,"['sugar', 'flour', 'cardamom', 'ghee']"
29237,thai,"['chicken', 'flavoring', 'curry', 'pepper', 'onions', 'salt', 'mushrooms', 'sauce', 'noodles', 'chili', 'milk', 'oil', 'corn', 'cilantro']"
12103,mexican,"['tomatoes', 'lemon', 'onions', 'pepper', 'salt', 'chili', 'avocado']"
36199,british,"['red', 'carrots', 'pepper', 'lamb', 'salt', 'onions', 'parsley', 'stock', 'thyme', 'oil', 'chives']"
44103,indian,"['chicken', 'spinach', 'pepper', 'garlic', 'onion', 'salt', 'paprika', 'turmeric', 'parsley', 'ginger', 'oil', 'cabbage']"
28397,american,"['salsa', 'pork', 'pepper', 'ancho', 'oil', 'vinegar', 'bacon']"
23381,mexican,"['tomatoes', 'carrots', 'onions', 'pepper', 'salt', 'garlic', 'water', 'cream', 'celery', 'cheese', 'cumin', 'beef', 'beans', 'bacon']"
28976,italian,"['sugar', 'ladyfingers', 'cheese', 'water', 'mascarpone', 'cocoa', 'beans']"
45180,american,"['sage', 'wine', 'seasoning', 'tomatoes', 'lemon', 'pepper', 'garlic', 'onion', 'salt', 'water', 'shrimp', 'shallots', 'cream', 'rice', 'milk', 'grits', 'oil']"
47039,spanish,"['cheese', 'olives', 'rosemary', 'thyme', 'oil']"
36959,indian,"['cilantro', 'spinach', 'lemon', 'coriander', 'onions', 'oil', 'salt', 'mushrooms', 'anise', 'chili', 'ginger', 'jeera', 'masa', 'clove', 'cardamom', 'cinnamon']"
22927,mexican,"['turkey', 'tortillas', 'salsa', 'garlic', 'onion', 'oil', 'cheese', 'chicken', 'cilantro']"
46360,greek,"['lemon', 'rib', 'mint', 'garlic', 'sugar', 'honey', 'walnuts']"
32589,american,"['wine', 'tomatoes', 'pepper', 'celery', 'garlic', 'clams', 'onions', 'oil']"
5724,italian,"['bread', 'oregano', 'tomatoes', 'lemon', 'veal', 'pork', 'garlic', 'spaghetti', 'onions', 'cheese', 'parsley', 'milk', 'oil', 'beef', 'eggs']"
23493,italian,"['pumpkin', 'wine', 'pepper', 'garlic', 'salt', 'shallots', 'cheese', 'cream', 'thyme', 'hazelnuts', 'pasta', 'eggs']"
41234,french,"['wine', 'fillets', 'shallots', 'juice', 'salt', 'fruit', 'tarragon', 'cream', 'grapefruit']"
4879,mexican,"['chorizo', 'cilantro', 'red', 'pepper', 'salsa', 'cheese', 'chili', 'butter', 'oil', 'flour', 'eggs']"
42636,american,"['pepper', 'onions', 'salt', 'garlic', 'cheese', 'milk', 'bacon', 'hominy']"
33900,mexican,"['radishes', 'onions', 'garlic', 'lettuce', 'pork', 'salt', 'chili', 'oil', 'seeds', 'cilantro']"
10352,thai,"['spinach', 'lemon', 'carrots', 'asparagus', 'fillets', 'pepper', 'onions', 'salt', 'noodles', 'water', 'sauce', 'shiitake', 'chili', 'lime', 'ginger', 'cilantro']"
